salt,concentration_molkg,temperature_K,alpha,permittivity,viscosity,coordination_number,diffusivity,activity_coefficient,conductivity_mScm,solvent_EC,solvent_PC,solvent_DMC,solvent_EMC,solvent_DEC,solvent_DME
BF4,0.39205210547963487,320.71529926410733,0.7925842675943976,21.929238278074244,3.3474948586713023,3.7768358272010447,0.09580755544204379,1.1680867634703151,57.55106490861288,0.16319111172710762,0.0719046607323011,0.000211014846947187,0.5982642540222026,0.09669978045609987,0.06972917821534154
TFSI,1.1044213170823194,315.8262283643517,0.9772185141309323,12.308866613249348,4.869741537317393,5.698152396134279,0.0648548235967225,1.7153728791445886,128.7979926901726,0.009693645811674966,0.13002071385074748,0.012263526435238608,0.05239557776215554,0.6675900642957929,0.1280364718443906
FSI,1.6865273200965416,286.2832355741192,0.8860272786804216,30.639415862475435,6.699262280060091,6.735773029613307,0.04273354641244936,2.1109848790803802,130.7387299203712,0.17990800570942997,0.1857743243891123,0.18798644269611492,0.08860907598424002,0.23477767761330998,0.12294447360779276
BF4,1.2329900841349373,329.12755428708954,0.8721717878417423,11.577851065613704,4.942249903086705,5.688447915177771,0.06659468071040507,1.7120467473392211,81.73583920432375,0.06945829975674397,0.030238820875359448,0.34013518266286125,0.1817164495644637,0.21120980579220636,0.16724144134836527
FSI,1.5281157776226468,280.1774799847269,0.9546653809106644,20.242745803626313,6.484269959959371,6.647098077299301,0.04320879323575887,2.073876612393805,112.657070727767,0.09128547307824564,0.14472443703837695,0.4707483615257451,0.027357244918555613,0.17925460931921589,0.08662987411986076
PF6,2.1756271581229423,277.414796931984,0.8822492327793401,41.03833909221185,8.081311159542306,7.798613477669655,0.03432794400007927,2.6109723387345527,111.3104485071158,0.418834495770869,0.017653947525279885,0.07463579447722715,0.0064026504016573135,0.3457258763831732,0.1367472354417934
PF6,0.26009236719647566,287.8177021433198,0.9599737944635749,15.098610316650156,3.425864008095569,3.624204641621535,0.0840131719949144,1.1329682155793077,42.93800213054883,0.10589779473756412,0.034917787027365685,0.04813950312670987,0.051739657791770914,0.5610187958964242,0.198286461420165
BF4,1.1134207267190763,314.34805709009925,0.8440681629215209,8.664129764534541,4.910239034868055,5.349507468401288,0.0640188909048796,1.5998365914402903,57.9497224500373,0.04763223988332068,0.017946249623316438,0.05663312979169401,0.6145151006442282,0.1587023541366429,0.10457092592079778
TFSI,1.6002057055918573,298.0868307055332,0.9124355100751979,49.399322564430676,6.238038430277709,6.650211273017371,0.04778534695437309,2.075168291234881,201.42726487601593,0.5101209685647414,0.025958659204989794,0.21551913993581726,0.05703559672875685,0.08963050926979992,0.10173512629589493
PF6,0.9439658761547045,289.1079764483378,0.8148230023390366,39.61983591393966,4.954230430208004,4.9229127732849385,0.058355779070251995,1.469000965816766,107.73287716721286,0.3483205742613654,0.08550320880715857,0.06680665856500799,0.25138337260487736,0.0060897666003752364,0.2418964191612154
FSI,0.413263676655643,302.23090194845287,0.880140218547319,41.90453912737378,3.5903753174129363,3.9093249567234154,0.08417808034794172,1.1994522465130477,115.37982760441243,0.07157243160654403,0.5208752606865678,0.2177008064440133,0.060768082617550324,0.036063396198434836,0.09302002244688995
TFSI,1.100483154684302,304.52072185753866,0.8081281582240847,50.459546295062715,5.036100067941032,5.223328562379138,0.06046756771098861,1.5599686306098373,182.69096996500372,0.11738777144608412,0.5946019945385782,0.052296073829363285,0.11149722217472359,0.031869232224024165,0.09234770578722667
FSI,1.5622406070906438,303.7598249298768,0.7688775950340642,23.146479344234656,6.040340347435324,6.0029295021110265,0.050288528039459005,1.823186693373892,105.5440786176251,0.09678133198669578,0.16439985806031554,0.05681648083850781,0.0349294105168989,0.26908954464938273,0.37798337394819936
TFSI,0.27806092426520673,295.7483864870133,0.9821509095557082,22.942167537463934,3.371075354554,3.6827444741974342,0.0877311704371976,1.1463109250942283,88.18774101615932,0.20216167893459586,0.033019754533382704,0.09689816056673535,0.3105715655771676,0.27136100921493933,0.0859878311731793
TFSI,2.279020444546188,302.5914694353785,0.9061855594468002,18.29719497875349,7.608853741208916,8.163038541329456,0.03976833827105499,2.808379729336654,110.96015243756344,0.04254556105969128,0.1707103383234649,0.2655164563545223,0.2720866398465396,0.007886824554717627,0.24125417986106432
BF4,1.0524297264840001,295.67240883918964,0.8337616828311895,5.753169389655007,5.080744753110775,5.1936889495371705,0.058194698456000775,1.550748612135732,42.48405837629449,0.022855753072220347,0.011495790529168447,0.45830214374428646,0.050900450090517656,0.4238847189101357,0.032561143653671486
BF4,1.5201564470718185,296.6215901582183,0.9529918305221209,45.2932315087062,6.093056689729692,6.62174168793744,0.04868190224755276,2.0633860306298586,143.7604172748258,0.39316264272895896,0.11170892628071709,0.18515041216498018,0.017013740472546286,0.015527683454416734,0.2774365948983807
FSI,2.383535015664667,310.36664140616534,0.8077151653211315,30.06132118529171,7.642014007941384,7.813043448065731,0.04061319975122269,2.6185184732572906,113.31254888029282,0.19503277514462397,0.16047727821862126,0.15935392116474037,0.04679410699258377,0.3857176271497046,0.05262429132972623
FSI,1.737370407562106,294.25390187785297,0.7647850805014565,16.250747470781405,6.624518393273891,6.321787417520584,0.04441891235091436,1.9432415553843645,82.5448811512118,0.09012167732491404,0.07850297862563535,0.285496992236935,0.05823380176849113,0.3420750548773656,0.14556949516665885
PF6,0.3202951754176781,295.4954598079351,0.784597607162417,46.1434187392612,3.467258018691465,3.628257070545942,0.08522453714576868,1.1338868424294728,64.14319116056954,0.18711739908704403,0.4220116593179169,0.035796185675744566,0.17789557548700521,0.010152367463203246,0.16702681296908595
FSI,1.5050144222616988,293.90261342859895,0.7708730945040144,29.874001496342757,6.116716350303877,5.9004378124051176,0.04804908329842661,1.7861948275534194,113.30108958964186,0.08263893153310752,0.3040860619509942,0.052445868896228716,0.26809564628538646,0.09054592081891391,0.20218757051536923
BF4,1.3212899293009397,281.9470295754842,0.9936948570144131,51.4519244065442,5.961331084909165,6.282397518428203,0.04729598567159272,1.9279928808679125,148.50009028521362,0.3049542345852881,0.35367561562665273,0.04712764842540529,0.06205739232761127,0.22321809753988725,0.008967011495155403
FSI,1.286750203044965,306.812831651578,0.8483359981000789,18.963234796528436,5.395337156749407,5.728991294514073,0.05686629449426793,1.725985615992901,111.30143968108231,0.04416543606231058,0.19127632782462745,0.3648025665817919,0.11617524869719555,0.21121096216422647,0.07236945866984816
TFSI,2.382999381976201,299.1700461726222,0.7521512388917958,14.397985750947884,7.922360619188364,7.480939843579459,0.037762740242853504,2.450244875426908,70.57509998436224,0.012916887243227811,0.14090039522688097,0.36130451477082615,0.022564215667374578,0.09166515660560376,0.3706488304860868
PF6,1.1041605509211352,285.4929259602339,0.8660017160335254,42.212134149032465,5.386278959516394,5.390512329685565,0.053003739335822815,1.6130107535746343,126.72664107050322,0.11482270073971114,0.4645829786203504,0.08166981867744792,0.001046264893137727,0.22742592851713792,0.11045230855221483
FSI,0.27150951480583907,290.57337398446936,0.8011804856352608,25.03746766314469,3.4178129487451407,3.5438203123168406,0.08501734247661334,1.1148992727197269,48.93241566939673,0.10651441977890808,0.20088525523542716,0.19213337380666926,0.32108532562749387,0.09944897943934251,0.07993264611215908
PF6,0.34574635411667637,326.50055147505867,0.966733458713068,57.659909552839714,3.199621744647428,3.8356114218816195,0.10204348436537966,1.1818987842276858,130.11521026425322,0.49877557216806967,0.17579796600799102,0.08296045117360003,0.14411907077146613,0.010476424038422518,0.08787051584045043
FSI,1.5445523796873706,285.1241739114741,0.92123410928089,29.41967574417191,6.402583247604631,6.557235839347435,0.04453267734053225,2.0369369163595903,129.02132832558078,0.1889407470435915,0.1569379050825045,0.2915081149159971,0.13699748589064598,0.15816034123143766,0.0674554058358232
TFSI,1.0160252966505792,320.4229896295483,0.8776645462616784,25.709754013130034,4.623473134006252,5.229323452438044,0.06930352580028964,1.5618401204103705,150.32800494214933,0.06060224404562538,0.2722160796624726,0.28305210409877773,0.015022293977181418,0.2250656196408253,0.14404165857511753
TFSI,1.4085548994838573,318.37867473125726,0.9186672953139434,5.802957189917308,5.457077108701913,6.234983299525096,0.058342344883411536,1.9097964389349593,71.82895770058886,0.017231600149083936,0.02053424252848417,0.371122996029639,0.31263268340377065,0.25884651521656954,0.019631962672452565
PF6,1.47341050728553,328.93964797143036,0.7799076138102607,22.07945617359628,5.423616326281733,5.872810182250059,0.0606495054558812,1.776352378932343,105.67366698471015,0.20305278057963047,0.009669615869451552,0.049608305969086934,0.3236769854281267,0.21009537085980223,0.20389694129390218
TFSI,1.5258304453565108,314.2201538611265,0.9591011332343503,23.326988919806976,5.7693015592239805,6.658564273162257,0.05446415837957892,2.0786379648538142,161.88576469161939,0.015872872907170266,0.3011600150431749,0.15021277834364993,0.14700759996715831,0.305910963067463,0.07983577067138367
BF4,1.0874613533915025,328.48118213672007,0.8956827391702449,30.59758822239331,4.6609357089771715,5.435050909368707,0.0704753728964874,1.6274431797152038,128.20563679526217,0.1806092207650557,0.18918234575196197,0.5763666587594561,0.010541760166717946,0.006040791346994822,0.03725922320981357
TFSI,1.458853968100713,316.1348788843177,0.9956611880841645,32.6427603901899,5.5976347668554345,6.631310687801134,0.056476510535522446,2.0673387198808815,196.40316439259476,0.21820762182276046,0.15605189418075904,0.31635634581417044,0.04523513818396131,0.02862407899781491,0.23552492100053363
TFSI,0.6346277946338961,313.6168242679119,0.9700387368714608,19.624043295946382,3.9242220480416528,4.539033860725463,0.0799182157453143,1.3604380890045005,122.53523165942173,0.162496689677186,0.029364182641805573,0.25915913477356334,0.1385463786417355,0.240356638562892,0.17007697570281768
FSI,0.4151193480082351,288.96788809499014,0.960708843952475,54.00968456050592,3.7619253582058723,3.9970220723182415,0.07681382818100463,1.2206755249296435,132.33967575346156,0.3952739939564414,0.25931863418965695,0.011114941080133531,0.006004668756650952,0.18993564407615873,0.13835211794095842
TFSI,1.562514646731174,273.45016110922023,0.7562883189070031,22.03049241902976,6.739781337472541,5.954278938609724,0.04057255679629596,1.8055329073186341,83.19870439535812,0.16711980511543112,0.052652693770410305,0.035336771999876046,0.4018115269403804,0.04871142929740352,0.2943677728764985
BF4,1.9575137189466472,290.54414443408723,0.8303732507634635,13.779999833663267,7.205883715881026,7.063667575539511,0.0403204042543398,2.2540610830788324,64.27810982677887,0.027974700098033392,0.12709799800032892,0.14919302356265482,0.14671542689326322,0.41812593794501185,0.13089291350070761
TFSI,2.366375975163912,278.1832848013878,0.7882370344577195,10.595464273575349,8.505853284043939,7.6631629526879905,0.0327049239519837,2.5411902929581793,57.511600009820086,0.06750988178013409,0.0007095215744749838,0.11328887856746507,0.22295410327381107,0.18707812752069292,0.4084594872834218
TFSI,1.707696172756272,310.52860958095897,0.9609213910504882,30.27182033938474,6.217461177085288,7.10240445454138,0.04994459969053367,2.2715919628370354,181.44624216493588,0.013317066213439494,0.4017979473469915,0.08485062012362399,0.08017314382509094,0.12764870253626207,0.2922125199545921
PF6,2.0443054455860987,296.7412620145256,0.7563899416588573,38.65528181705296,7.242986003288164,6.865730191799384,0.040969465063139886,2.1665716606902046,108.81849018687913,0.29212379991246185,0.14486350694568012,0.11977484428941701,0.1252932159448835,0.017362196403438588,0.30058243650411903
BF4,2.10199608461034,304.38714847664295,0.9434124436448701,40.148589369054804,7.185027945913839,7.957623156785475,0.042364086927420996,2.6953407422936406,134.43860623924857,0.3639249867993217,0.08321865587778456,0.1567242075084173,0.2759314465141386,0.04029184108414591,0.07990886221619178
PF6,1.1296643247047016,323.5938000649238,0.9012784261662313,25.679933169145222,4.810995878608361,5.54535521166498,0.06726129230410549,1.6637449282418995,133.2929981886334,0.22357157223433513,0.02155505153441187,0.04574011330777178,0.18788321492093074,0.06737659363322239,0.45387345436932813
PF6,1.5770984019447338,311.8216718302369,0.8198413982371242,53.240524290635655,5.919166777380078,6.232426397519761,0.05267999425558581,1.9088200561388515,162.5014629269073,0.42876522130017836,0.20580066322206345,0.006409413964244733,0.0036315919857427426,0.29871412324191715,0.05667898628585346
PF6,2.4080534932851703,295.45964047047966,0.8905568886553917,24.478136740759936,8.078084098587007,8.361271566739472,0.03657545983238284,2.9219590923430014,94.62240288769254,0.056882351234144174,0.2650331612367229,0.3326877568227389,0.09270656486496824,0.21908693405032217,0.03360323179110377
PF6,0.5132315663459257,320.537997772919,0.9552166728557285,34.09771008887358,3.596392182749943,4.225618373023723,0.08912765390559353,1.277779332287083,125.65164146167515,0.31266032876390226,0.05665959799302719,0.19947120715961694,0.14517049039098232,0.18590790160499449,0.1001304740874769
PF6,1.9002411832901147,286.1483348363877,0.777845772379822,19.25420820506825,7.190370884585318,6.695236427310615,0.039796046605861606,2.0939396371608945,79.54695657473778,0.1503681232026877,0.02695343268208284,0.3493299242023979,0.01249801741847656,0.0987507841661379,0.3620997183282172
TFSI,1.3599012227758793,315.5183396835415,0.887770025519804,17.984216564635055,5.4031665831955475,6.018198858120387,0.05839507903843624,1.8287629810107728,117.3809203778033,0.13567097313527174,0.05158907727536938,0.007615101440794315,0.0660175086998876,0.7095299352024836,0.029577404246193272
PF6,0.5348745680521221,311.6274027645008,0.9342554780813833,35.908492520330334,3.73927864157005,4.249273738222771,0.08333890908799846,1.2838389225162021,118.59050410591641,0.1052212510696447,0.372118606555096,0.028666357745218897,0.25180302854078923,0.07597979652717224,0.16621095956207899
FSI,2.2655421918840264,298.948437082414,0.923577233324054,36.59603498251,7.671926462714815,8.231007973897906,0.03896654100313509,2.8468171899885384,154.22431243959005,0.32986902652745054,0.07844928507328298,0.050753231684401795,0.06170833272822303,0.44980693651491754,0.029413187471723994
FSI,0.2519278427732606,287.8207569402151,0.9054323967593166,24.514777650334096,3.407303903393078,3.570259076231494,0.08447170111641526,1.1208101984360785,57.65832572563046,0.06965289242188394,0.23688729143272444,0.10419018739087095,0.13544801754709912,0.2586560968795218,0.1951655143279
BF4,1.2072064711116837,300.71210572886355,0.9093506776240472,26.33663983533104,5.330864967259973,5.74443505634386,0.05640962725105894,1.7313249999202933,111.69875411162347,0.09992453126100816,0.2300831331983585,0.0010707075244823392,0.519429027429447,0.05677671934978386,0.09271588123692003
TFSI,1.1819022039917904,296.39833256939636,0.8840846590968356,11.5215344198427,5.35313110381247,5.612254017754702,0.055369152524268106,1.6861550246622548,86.76200044717261,0.0007559728297746648,0.12061531410429378,0.010664151481848985,0.3279713606801953,0.2932627578659629,0.24673044303792432
PF6,0.5553842705388607,314.56800691238976,0.9107025635721794,64.48688877333029,3.7483612994579176,4.264474697368513,0.08392147442080414,1.2877479782471515,150.12005468134743,0.6364017226758218,0.09322733990403748,0.03839731736777593,0.06898917407231275,0.07833882878017062,0.08464561719988146
BF4,2.3530218748602643,307.2598679285202,0.799032504910696,16.087916730164846,7.65226416849907,7.700352406948148,0.0401528046030312,2.560161855735726,67.98970358564937,0.050922128034109095,0.11247214155630063,0.2622519501285323,0.0583606107219983,0.10971647669121198,0.4062766928678477
TFSI,1.3890493746070798,273.297330300699,0.909276018322243,5.4766797934483815,6.327978160842674,6.157573211489319,0.043188728430172865,1.8804566425063918,60.07413193769594,0.01241287820346196,0.004536635788284604,0.5709826277911262,0.008079689206972385,0.13210507703843283,0.27188309197172195
BF4,2.4761074488712893,276.2717501717719,0.8298483720393421,14.58509079402652,8.829584101134783,8.136984338600818,0.031289327674705006,2.7937837720051775,56.75396448182866,0.03180626726306873,0.1358930329643782,0.13748798372434792,0.5888985287801536,0.011877747313119424,0.09403643995493202
FSI,2.453247060368167,279.8213933581881,0.8359549711002026,29.829230492235865,8.655361182282743,8.12701018862932,0.0323292566843974,2.788216203361929,113.20889276282149,0.2460771550644062,0.061055872641465586,0.053573200432161246,0.16842976344919727,0.07785794033454078,0.39300606807822913
BF4,2.481894759583681,325.6496103174443,0.7689747102473393,26.57436220615691,7.500788049967786,7.771285759038127,0.04341538624316185,2.5967408820005806,93.92241661274565,0.040891479018944486,0.321876528413334,0.524842392288791,0.022216271039223023,0.07233391202834992,0.017839417211357622
BF4,0.4928669108652886,314.5514043420328,0.9443587900043658,29.46305106097438,3.618744132393932,4.163607998944834,0.08692280880713871,1.2620300809739697,97.39075955744885,0.2295032934477597,0.09644673328634394,0.4549270309443095,0.02439290003366764,0.06847707053256835,0.12625297175535108
BF4,0.7663410581725276,280.2635533734967,0.9452726108956448,18.6258417913251,4.704699886901014,4.811003032238191,0.05957097373071894,1.4364870816285717,77.36413840342347,0.035401494141661924,0.1932847052036615,0.037011656500900776,0.4115330495648698,0.18031139065906948,0.1424577039298365
PF6,1.326323535419188,281.5341568098982,0.8396264068122545,31.259450663433366,5.982328709558601,5.784040660786347,0.047060964129246395,1.7450934935020288,105.6853478939643,0.13651899612466437,0.22543147476440975,0.05502729043558832,0.006604314064907995,0.0035019814021919164,0.5729159432082377
PF6,1.1660684001212493,280.3317845499135,0.7597164088839721,26.501676066319234,5.635909463614345,5.214703243632986,0.04974029238044838,1.557279905053499,75.8553332820107,0.008080021772379556,0.3609682248217545,0.17393146870478696,0.12038664046970103,0.22617660740871737,0.11045703682266075
PF6,0.6485763957375188,276.19889192988336,0.8828357763175765,35.452815871127406,4.500257370590859,4.43146611458047,0.06137402134705464,1.3314828192926558,92.09708266828,0.36417989465212036,0.009649622603368041,0.37070454807819647,0.21377943000918442,0.0009533828581433179,0.04073312179898728
BF4,0.48948752257323713,293.7045761829284,0.8058384742535676,25.67412961362257,3.8646902472151896,3.9861196958914404,0.07599692534079942,1.2180167718422028,59.60097349438771,0.04851221899127843,0.29581504940650666,0.5179875559802256,0.08351491134583644,0.026018548132252024,0.02815171614390072
TFSI,1.6709342545377013,273.4847696391048,0.9150128352763046,32.693346174501315,6.998621414093271,6.8223157245121016,0.03907694865282794,2.1478409856995886,137.00071835616114,0.06133586082691977,0.37786876183347445,0.09698122110243093,0.18062241239889384,0.05912324437202254,0.22406849946625848
BF4,1.4543723361153873,314.1935762547932,0.8534786385981884,19.019628120057785,5.621236587010223,6.103189303606569,0.055894031747541845,1.8601141572759905,90.79305588294675,0.10840558702566,0.08267949837076233,0.016960231220724747,0.03180611591689104,0.3932751894361227,0.3668733780298393
PF6,1.5697404151312018,278.79208024516413,0.8174797882566891,39.71453844383069,6.616536314450279,6.208077655448555,0.04213565330795392,1.8995471793111012,114.79310488755644,0.2268874194332116,0.2695294527197621,0.07863498753097557,0.021575615156360955,0.3249222093533344,0.07845031580635539
FSI,0.43667684071436264,328.20454115567674,0.9198087281871179,15.863755127933597,3.365850938408798,4.004147923715617,0.09751012363929433,1.2224164356611076,90.64426067979909,0.11769693683847889,0.04257273706726677,0.13882068066290254,0.3962529078715599,0.2943059938490293,0.010350743710762661
PF6,0.5613343762984427,327.62178176793986,0.8130510722481219,25.430079032126955,3.620493271272543,4.140983791347949,0.09049092408692319,1.2563324949229566,98.44483103125619,0.08314353906427126,0.21997845495372836,0.08475093561324602,0.22382476189016737,0.01657790209224233,0.37172440638634463
TFSI,2.1666608395841886,291.8554985094889,0.9360850647531636,18.047323107272323,7.640217705558187,8.070447130800773,0.038199892955558944,2.7568519368606563,114.07085821277481,0.023624508811894374,0.20167371309464643,0.14285047574558285,0.05397390736036479,0.4406510068586631,0.13722638812884858
BF4,0.49397343262090765,285.11224949765517,0.9454823139469289,35.873253752741334,3.9957835609389565,4.167607860256808,0.07135327656001907,1.2630400739623822,89.6061721725089,0.19378892029713604,0.24544280274283048,0.04358269669502012,0.2829368010031928,0.04265476274196497,0.19159401651985555
TFSI,2.4139515455842813,327.0841212525814,0.8283096826258598,12.28229805348546,7.334534257921624,7.998748596492799,0.04459507717198484,2.7176015801063746,103.80944820640026,0.002458046434363535,0.13900077201389593,0.402046006159176,0.10748567854643651,0.23078175861805758,0.1182277382280704
TFSI,2.2233953361125134,322.9231832775791,0.930334906096565,46.066313425088374,7.035737776890198,8.17125572809444,0.045897558083853346,2.812998920120923,224.99999187561164,0.1483381580705788,0.4807973452212643,0.02492933655401487,0.06646068154119983,0.18689421385107383,0.09258026476186823
FSI,1.0972523386481547,277.65173759563606,0.9120292012560471,26.662664399912757,5.532236376670698,5.501815434984016,0.050187974390697845,1.6493200086452757,128.0853888956039,0.09074610902152579,0.24648210261975886,0.039297468055083155,0.422904071790998,0.08103011162229624,0.11954013689033788
FSI,1.572855513389771,319.13303282204,0.8978693352675923,43.6675301033706,5.781436942207805,6.530546835698103,0.05519960452948744,2.0260931197603362,193.88103310326187,0.4412986882678208,0.026781582916694847,0.09082589040091209,0.08402199983978774,0.20127628154067748,0.15579555703410694
PF6,0.6237413706466708,323.2799828720574,0.989187092113547,35.614180848363226,3.7915760790210356,4.542492281652246,0.08526269185544776,1.3613794080260326,157.35027786154367,0.3106386821064246,0.07400624162553254,0.04484012763339957,0.1208810956927441,0.20187128591697984,0.2477625670249194
BF4,0.40776287096461294,296.1542044984811,0.8508800355758293,15.842867394600999,3.6521325648418923,3.8673932153821804,0.08109075977949945,1.1894352838199043,49.45670931356412,0.07166372079508221,0.09893384104915415,0.2732820585418202,0.44053139356267074,0.0025564093259218728,0.11303257672535084
PF6,2.223225217812996,312.35360778559595,0.7929991695915358,33.17563489550317,7.2600738154535795,7.407539378851668,0.043023475480473666,2.414537785865824,106.64701260669868,0.08761887104494269,0.3444486754082064,0.025773686001912734,0.2359691417739846,0.02023208839855395,0.28595753737239976
PF6,1.5765744597676437,317.2845484430942,0.7590151388741011,57.961603875503904,5.82084534338067,5.9916097063147475,0.05450832821110817,1.8190637420181566,158.77545311611962,0.32567520401506306,0.4291843952994846,0.015386506570872918,0.1311177957913164,0.08996431712098289,0.00867178120228
TFSI,0.8964162443980892,291.2078884535968,0.793759972024203,26.33021233772552,4.810725526537857,4.778848332688671,0.06053304992088603,1.4272787603413803,101.26417322513382,0.07999536233149884,0.2509717522864481,0.18617801932004652,0.26946061131037263,0.019520158370799297,0.19387409638083447
BF4,1.2186386514683412,286.3736434057643,0.8421338669053721,27.142264435740927,5.62997912171884,5.565642199803456,0.05086584465313861,1.6705091161872954,89.48698011769454,0.18771438198491364,0.105782985855246,0.2940391309178901,0.022041221336823846,0.08800124899394221,0.3024210309111842
FSI,2.195310301648574,315.59992300517916,0.852569747103546,46.50305170183463,7.130925261850082,7.679137871725835,0.04425792045439254,2.5493223387558497,185.34383814052168,0.3951776006456861,0.14332228727044174,0.20901664983661689,0.048481357685880765,0.1409523191511856,0.06304978541018894
BF4,1.0063796539141119,307.7993679150826,0.8203134035478947,25.406526428497894,4.784009131429306,5.063866797909093,0.06433920995111525,1.5110025328781507,90.97880826947387,0.1356393518128827,0.15781842660278736,0.29303065683250856,0.07710695882109003,0.13448613034199833,0.20191847558873305
PF6,2.347300614880637,280.8845443156903,0.7792963807086496,38.14679177042431,8.373690256636996,7.57310718402917,0.033543698860017054,2.495830243574384,96.16781735941011,0.3557921240425228,0.058054146795290786,0.38148294532953797,0.05874081239216582,0.004405909689370677,0.14152406175111182
BF4,0.8787898241145848,301.56536987617875,0.8324128680674203,32.02864896348017,4.605352872130931,4.828789894799214,0.06548149039807284,1.4416063013740976,92.02375612632977,0.2443353904591505,0.1253670983446141,0.014527111406711984,0.19898455268676765,0.39813424128717656,0.01865160581557914
FSI,0.7606686419687774,294.3883175705115,0.9265872226837111,57.92664521114287,4.456599141605244,4.762064610861099,0.06605671908478498,1.4224957825126334,178.38536414425454,0.456025080598592,0.2366970634005668,0.09738036414455162,0.07152195749291308,0.00089363093089791,0.13748190343247868
TFSI,1.0974163655120759,320.16391833591376,0.7641342255430197,24.487783558358146,4.793168952864858,5.096433511397014,0.06679587585673422,1.5208763310003106,126.65800169932741,0.15903128850059778,0.11891448483086971,0.0874116973471971,0.4550870396200443,0.10790219487572919,0.07165329482556189
BF4,1.668987877188843,320.1150483001859,0.899222138948882,4.113747367799079,5.961108496022502,6.751977122013764,0.05370059084040827,2.117837295609235,43.89975961022216,0.005622033399825935,0.0010292462938321946,0.678255342519108,0.11768910289888065,0.060972900621467256,0.1364313742668859
TFSI,1.0404907638698009,297.40709792945916,0.983348515165432,46.129307964805804,5.024575186660493,5.557912619236786,0.059190496087914296,1.66792864433753,228.16140211114646,0.4777093838453838,0.019440564860223438,0.15072096276032024,0.25716940577396463,0.008080481515656372,0.08687920124445137
BF4,0.2683495907197966,273.5061710161876,0.9263633052348661,43.26296673860125,3.637686083770519,3.621473034544036,0.07518685359806916,1.1323494198261328,63.14313450326432,0.14877154202425713,0.4317584668392909,0.1580357000525453,0.12094785557684196,0.008914861517006115,0.13157157399005842
FSI,2.4406980182739595,321.13886548060276,0.9126587680204636,24.490572410447026,7.514596777991041,8.568811116169748,0.04273534229024279,3.045795829688914,134.94293565638895,0.23734579663208072,0.005709610038511696,0.017099096866715287,0.09768132712550226,0.5021811886699811,0.13998298066720902
TFSI,1.95014027005316,320.13798562104495,0.7558056387892607,25.78416556526263,6.534834433550169,6.6848175313404745,0.04898945625576073,2.08958087224045,112.92008393674001,0.23286674794989976,0.030169235824483984,0.2410324730279744,0.15898676959528857,0.17293231286966892,0.16401246073268452
BF4,1.489542768512958,293.54760481671235,0.7611017509069542,25.68017829754158,6.089879090940074,5.834234022915011,0.04820253414446663,1.762700141261429,72.44687838099729,0.17964145657079422,0.1022298893642888,0.3741142999302828,0.1432939461314167,0.029524381435666654,0.17119602656755079
BF4,1.1399677970691033,329.5593859343228,0.8482467261877347,15.223939766448256,4.751416030457711,5.417434879558277,0.06936024625538334,1.621719451059647,79.81543552441319,0.047481971175277644,0.12953526910702448,0.2897422717753773,0.47271638917626496,0.04372264210314786,0.016801456662907794
BF4,2.120131255130193,321.8496081627689,0.9791750976904913,24.88849328422723,6.8477525746247006,8.189949322146926,0.04700076479915869,2.8235356166968244,118.10628692105233,0.12108733801895405,0.1447887703222537,0.033785221930984786,0.04589283025523872,0.08447304754233935,0.5699727919302293
TFSI,0.9982579335162114,285.3255830602637,0.8304219772148337,27.978561721130053,5.147146798991811,5.072438317302316,0.05543373721459652,1.513595071945874,111.01914464210645,0.19280535614038877,0.12358664426622498,0.275653648982948,0.079434998037208,0.19037670190847508,0.13814265066475506
PF6,1.2734358885848973,293.55519695204845,0.7793542220521033,12.72369275373907,5.6093350532331945,5.481144090703278,0.052333332590436835,1.6425153521316609,65.19952624850977,0.08915994125141512,0.024883850718246472,0.238133414238364,0.5064944758343874,0.038545412519816837,0.10278290543777026
TFSI,1.7229747711046626,303.8661019385253,0.7828784816889065,5.163706985371521,6.383371858119721,6.372199681976774,0.04760275739725301,1.9629333005545166,50.02853099143016,0.003982244076988469,0.018494062591237082,0.08510650272361993,0.3548893407054408,0.360681158994221,0.17684669090849264
PF6,1.3964494973570896,300.3810908917146,0.9291607579364611,27.322793189183084,5.747739727532183,6.243815183460759,0.05226073293696,1.9131728401533217,133.68235176450884,0.1274996801759645,0.2110111773242205,0.06757888537775089,0.2798577321714075,0.2662255875046035,0.04782693744605299
PF6,1.3446337028865267,300.04795890374515,0.8584159506173106,6.443273567459757,5.6414547289864965,5.885637545738531,0.05318627434198158,1.7809154131291125,59.82232102943083,0.013258198853856047,0.028954351478328304,0.4914584800330125,0.10484083664954177,0.2326385643227665,0.12884956866249495
PF6,1.0021018812112823,322.01466738157757,0.9896194535233639,21.50317764206366,4.573848532337736,5.47924879014761,0.07040343927108425,1.6418928580685312,139.72903322677186,0.020188181832420604,0.2640081112115053,0.14095009533575145,0.2599957540674524,0.2145681986800729,0.10028965887279728
PF6,0.2594835258040457,312.6401629469887,0.8739978385338109,22.080994107024082,3.152493155052249,3.566970101719671,0.09917235266504712,1.1200731776318682,54.09201115982607,0.0185717180811412,0.2612208067271941,0.06364192246292308,0.20701762069947674,0.14057652219185246,0.30897140983741245
